id,ad_creative_body,funding_entity,region_distribution,demographic_distribution,impressions,spend,ad_delivery_start_time,assistant_reply,true_gender,predicted_gender
595356535094933.0,"Pramila is leading the charge for progressive change. As the Chair of the Congressional Progressive Caucus, she is shaping legislation to be bigger and bolder. From fighting to include paid family leave, lower prescription drug prices, and historic climate action in the Build Back Better Act to fearlessly advocating for abortion rights and voting rights, it is essential that we keep Pramila’s progressive leadership in the House. 
 

 Pramila doesn’t accept a single dime from corporate PACs and relies on small-dollar donations to fund her year-round organizing efforts. Can you chip in $15 today to keep Pramila’s critical voice in Congress?",PRAMILA FOR CONGRESS,,"[{'percentage': '0.123711', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.030928', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.274914', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.323024', 'age': '65+', 'gender': 'female'}, {'percentage': '0.103093', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.14433', 'age': '55-64', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-14,"Gender: Female
Explanation: The ad highlights key issues like paid family leave and abortion rights, which statistically resonate more with female voters.",female,female
212044201103249.0,"I was frustrated no one was tackling climate change. Now I""m drawing down a ton of carbon from the air each month.",412 Technology,,"[{'percentage': '0.666667', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.192884', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.132959', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.007491', 'age': '45-54', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-14,"Gender: Female
Explanation: Women are often more proactive and vocal about environmental issues, making them the likely target for personal climate action messages.


",female,female
430401805245610.0,"Five innovative female scientists will receive grants of $5,000 each to continue their work related to climate change and the water crisis.",The Story Exchange Foundation,,"[{'percentage': '0.12178', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.265027', 'age': '65+', 'gender': 'female'}, {'percentage': '0.203357', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.181889', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.20726', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.020687', 'age': '18-24', 'gender': 'female'}]","{'lower_bound': '4000', 'upper_bound': '4999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-14,"Gender: Female  
Explanation: The ad specifies that ""female scientists"" will receive the grants, clearly targeting and benefiting women pursuing climate change work.",female,female
706033417035592.0,"Together, you and our global alliance are helping to heal our climate – one seed, one tree, one woman – at a time.  
 

 Meet Esther Maurice, a leader in our Kenya Grassroots Accelerator, who has launched a native tree growing campaign in her community.
 

 In just one year Esther's group has made an incredible impact, taking action to reverse climate change and ensure their families' climate resilience.
 

 This is just ONE example of the impact ONE woman can have in her community and the world. Will you help us reach more women?
 

 Click the link below to support women leaders like Esther today.
 https://womensearthalliance.org/shechangestheworld/",Earth Island Institute,,"[{'percentage': '0.150538', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.311828', 'age': '65+', 'gender': 'female'}, {'percentage': '0.184946', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.04086', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.184946', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.126882', 'age': '45-54', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-11,"Gender: Female  
Explanation: The ad appeals to supporting women leaders and emphasizes empowering women, making it more likely to resonate with female audiences.",female,female
326939522603212.0,Take action in the fight against climate change. Donate a tree to the world today.,DONATE A TREE TO THE WORLD,,"[{'percentage': '0.11465', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.407643', 'age': '65+', 'gender': 'female'}, {'percentage': '0.095541', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.171975', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.210191', 'age': '55-64', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-07,"Gender: Female  
Explanation: Women are often perceived as more environmentally conscious and are more engaged in sustainable initiatives, making them the primary target.",female,female
932382681024562.0,Clean energy (like solar) can help prevent the effects of climate change. Learn what you can do to protect your kids' future.,Potential Energy Coalition Inc,,"[{'percentage': '0.027016', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.386571', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.131903', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.40882', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.027811', 'age': '65+', 'gender': 'female'}, {'percentage': '0.017878', 'age': '55-64', 'gender': 'female'}]","{'lower_bound': '2000', 'upper_bound': '2999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-06,"Gender: Female
Explanation: Women often show greater concern for environmental issues and children's future, making them more likely to respond to this ad.",female,female
584906895936811.0,"This year WILD helped make history with the first formal, global recognition of the need to protect Half of Earth’s lands and seas. But we couldn’t do it without the courageous choices of others who are committed to saving life on Earth. You can join us in the historic effort to keep Earth wild! 
 

 Discover more here.
 https://wild.org/choose-earths-future/","INTERNATIONAL WILDERNESS LEADERSHIP (WILD) FOUNDATION, INC. THE",,"[{'percentage': '0.172697', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.235197', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.194079', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.039474', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.189145', 'age': '65+', 'gender': 'female'}, {'percentage': '0.169408', 'age': '35-44', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-06,"Gender: Female  
Explanation: Women are often more engaged with environmental causes and conservation efforts, making them a more probable target audience.",female,female
437754054411114.0,"𝐖𝐡𝐚𝐭 𝐰𝐢𝐥𝐥 𝟐𝟎𝟐𝟐 𝐛𝐫𝐢𝐧𝐠?
 

 Will the pandemic end? Is there hope for humanity? Will democracy be saved? Will climate change finally be taken seriously?
 

 Join us and learn what is in store for us in 2022 and beyond, and what you can do to help create a more caring and sustainable future for all beings.
 

 𝐓𝐡𝐢𝐬 𝐬𝐞𝐫𝐢𝐞𝐬 𝐨𝐟 𝐯𝐢𝐝𝐞𝐨𝐬 𝐭𝐡𝐫𝐨𝐮𝐠𝐡𝐨𝐮𝐭 𝐃𝐞𝐜𝐞𝐦𝐛𝐞𝐫 will help you approach the future boldly and courageously and get ready to make the most of 2022!
 

 Simply 𝐜𝐥𝐢𝐜𝐤 ""𝐆𝐨𝐢𝐧𝐠"" to this event to receive notifications, or check this event page for each new video. Videos will be posted at noon Pacific time on Thursdays.",Astrology Heals,,"[{'percentage': '0.175035', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.210699', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.213046', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.119193', 'age': '65+', 'gender': 'female'}, {'percentage': '0.282027', 'age': '35-44', 'gender': 'female'}]","{'lower_bound': '3000', 'upper_bound': '3999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-05,"Gender: Female  
Explanation: The ad emphasizes creating a caring and sustainable future, themes that often resonate more strongly with females.",female,female
346895727357656.0,"VIDEO ONE IS HERE! Is there hope for humanity? Will the pandemic end? Will democracy be saved? Will climate change finally be taken seriously? Here are the bigger picture energies astrologers look at to answer these questions, including what we can glean from the current eclipse season. This is Video 1 in Marina's Countdown to 2022 - watch for a new video each Thursday throughout December!",Astrology Heals,,"[{'percentage': '0.014787', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.382625', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.400185', 'age': '65+', 'gender': 'female'}, {'percentage': '0.142329', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.060074', 'age': '35-44', 'gender': 'female'}]","{'lower_bound': '1000', 'upper_bound': '1999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-06,"Gender: Female  
Explanation: Astrology content often appeals more to women, who traditionally show higher engagement in spiritual and introspective themes.",female,female
486797249332139.0,"Will you help a woman like Esther change the world?
 

 In the past year, Esther has grown more than 1,200 trees in her community and trained others to do the same. Together they are taking action to reverse climate change and ensure their families' climate resilience.
 

 Esther lives in Kenya. In 2019 her women’s group participated in WEA’s Women and Climate Training Program and learned they have the power to transform the climate crisis.
 

 With the help of WEA, and our generous supporters, Esther’s group launched a native tree growing campaign and is training community members how to grow and manage trees on their land so that they can protect their native forests. Together, the group has grown more than 15,000 trees and protected 20 acres of forest!
 

 Esther is just one example of how one woman can make a direct and meaningful impact on climate change. You can help another woman today! To learn more, click the link in our bio
 

 https://womensearthalliance.org/shechangestheworld/
 

 #womenleaders #womenempowerment #climatesolutions #nonprofitsofinstagram",Earth Island Institute,,"[{'percentage': '0.032318', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.336103', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.479224', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.041551', 'age': '65+', 'gender': 'female'}, {'percentage': '0.087719', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.023084', 'age': '45-54', 'gender': 'female'}]","{'lower_bound': '2000', 'upper_bound': '2999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-12-04,"Gender: Female
Explanation: The ad specifically highlights women leaders and empowerment, making it more likely to target and inspire other women.",female,female
612391316477231.0,Did you know that getting renewable energy could be as simple as a phone call? Learn what you can do to protect your kids' future.,Potential Energy Coalition Inc,,"[{'percentage': '0.088816', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.133898', 'age': '65+', 'gender': 'female'}, {'percentage': '0.093922', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.06353', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.351893', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.267941', 'age': '25-34', 'gender': 'female'}]","{'lower_bound': '25000', 'upper_bound': '29999'}","{'lower_bound': '1000', 'upper_bound': '1499'}",2021-12-05,"Gender: Female
Explanation: The ad's focus on protecting ""kids' future"" often resonates more with women, who are typically seen as primary caregivers.",female,female
1202159840308572.0,"Clean burning ethanol is the climate solution we need now. Over 98% of vehicles on the road today can fuel up with e15/UNL88 that is affordable, available and grown right here in the cornfields of Iowa.
 

 Learn more about how Iowa’s corn farmers are playing a vital role in clean, healthier fuels.",IOWA CORN GROWERS ASSOCIATION,,"[{'percentage': '0.028558', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.411186', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.560256', 'age': '25-34', 'gender': 'female'}]","{'lower_bound': '30000', 'upper_bound': '34999'}","{'lower_bound': '800', 'upper_bound': '899'}",2021-12-01,"Gender: Male
Explanation: Men are more likely to be interested in automotive performance, agriculture, and biofuels, especially in a context that emphasizes practicality and local production.
",female,male
948373199364273.0,"Over generations, Illinois farm families have learned how to work with our climate to produce healthy crops and livestock.",ILLINOIS AGRICULTURAL ASSOCIATION,,"[{'percentage': '0.647991', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.314618', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.036423', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.000968', 'age': '13-17', 'gender': 'female'}]","{'lower_bound': '70000', 'upper_bound': '79999'}","{'lower_bound': '900', 'upper_bound': '999'}",2021-12-01,"Gender: Male
Explanation: The ad emphasizes farming and agriculture, traditionally male-dominated fields, making men the more likely target audience for this message.

o1-mini",female,male
625966915206281.0,"When we gather, the world changes...
 When the grassroots women leaders in our U.S. Accelerator uplift one another while deepenening their strategies, the world changes...
 When our community comes together to hear from these leaders and amplify their stories and work, the world changes.
 

 Join us for a very special virtual community event where you'll here directly from frontline leaders of WEA and @SierraClub's 2021 U.S. Grassroots Accelerator for Women Environmental Leaders. Because of their dedication, 30 climate and environmental initiatives across the U.S. and U.S. Territories are rising to protect our earth and build healthy, safe and just communities today and into the future.
 

 RSVP now for this inspiring *virtual* event on Wednesday, December 1st at 4:00PM PT / 7:00PM ET! Link in bio to register.
 

 We hope you'll join us on December 1st to change the world.
 

 #womenempowerment #womenleaders #womensupportingwomen #climatesolutions #intersectionalenvironmentalism",Earth Island Institute,,"[{'percentage': '0.230177', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.456075', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.313748', 'age': '35-44', 'gender': 'female'}]","{'lower_bound': '5000', 'upper_bound': '5999'}","{'lower_bound': '100', 'upper_bound': '199'}",2021-11-23,"Gender: Female
Explanation: The ad emphasizes women's empowerment, leadership, and support, which are themes that typically resonate more with a female audience.",female,female
442868054217450.0,"To stop climate change, we just have to stop polluting. It’s that simple.",Potential Energy Coalition Inc,,"[{'percentage': '0.3121', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.278059', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.083923', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.125716', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.135827', 'age': '65+', 'gender': 'female'}, {'percentage': '0.064375', 'age': '45-54', 'gender': 'female'}]","{'lower_bound': '3000', 'upper_bound': '3999'}","{'lower_bound': '100', 'upper_bound': '199'}",2021-11-22,"Gender: Female
Explanation: Environmental messages often resonate more with women, who are typically more engaged in sustainability and community health issues.",female,female
946447729413128.0,"""Using renewable energy to reduce the amount of greenhouses gases we let into the air is how we will be doing our part for the Earth. Biofuel blends like E15 (15% plant-based bioethanol) have higher octane ratings — meaning they are great for your engine — and are approved for use in all vehicles made in 2001 and newer. Plus biofuels are cleaner for the air and your health, reducing your vehicle’s carbon footprint and toxic emissions. We all need to come together and help preserve the environment and maintain the healthy and safe place that we call home, and choosing biofuels is a great and easy way to start."" —@passport4two
 

 We couldn't have said it better! Biofuels are a simple, easy solution to help fight climate change that we can all get behind. Learn more in the link in our bio!","POET, LLC",,"[{'percentage': '0.80787', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.104167', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.087963', 'age': '35-44', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-23,"Gender: Female
Explanation: Women are often more engaged in making environmentally friendly choices and may respond positively to messages about health, safety, and climate action.
",female,female
1088123145270901.0,"#ClimateChange affects us all. Learn the basics about how it works at:
 https://tinyurl.com/dvfx22wd",Mark Howard Shapiro,,"[{'percentage': '0.386667', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.266667', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.253333', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.093333', 'age': '55-64', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-22,"Gender: Female  
Explanation: Women are often more targeted in environmental campaigns as they are seen as primary caregivers and community influencers.",female,female
290736099636252.0,"🚨President Biden's Build Back Better Act has PASSED the House!
 

 I am overjoyed to have voted to pass this monumental legislation, which will cut taxes for working families, reduce household costs and make critical investments in clean energy, child care, paid leave and so much more. And as confirmed by the Congressional Budget Office just yesterday, this once-in-a-generation legislation is 𝗻𝗼𝘁 𝗼𝗻𝗹𝘆 𝗳𝘂𝗹𝗹𝘆 𝗽𝗮𝗶𝗱 𝗳𝗼𝗿 𝗯𝘂𝘁 𝘄𝗼𝘂𝗹𝗱 𝗮𝗹𝘀𝗼 𝗿𝗲𝗱𝘂𝗰𝗲 𝘁𝗵𝗲 𝗱𝗲𝗳𝗶𝗰𝗶𝘁 𝗯𝘆 $𝟭𝟮𝟳 𝗯𝗶𝗹𝗹𝗶𝗼𝗻 𝗮𝗻𝗱 𝗲𝗮𝘀𝗲 𝗶𝗻𝗳𝗹𝗮𝘁𝗶𝗼𝗻.
 

 From negotiating lower drug costs for seniors to providing universal pre-school for all 3- and 4-year olds, the Build Back Better Act will deliver real, lasting change to Americans of all ages in every community. With its passage in the House, we are one step closer to slashing families’ child care costs by extending the Child Tax Credit, expanding access to affordable home care for older adults and those with disabilities and reducing health care premiums for more than 9 million Americans. And by making big corporations and the wealthiest pay their fair share, not a single American making under $400,000 will pay a penny more in taxes.
 

 On top of all of this, the Build Back Better Act invests more than $550 billion to deliver the largest effort to combat climate change in American history. By cutting pollution, reducing energy costs and creating new good-paying jobs through this bill, we are finally ensuring America leads the world in creating a 21st Century clean energy economy.
 

 This is what building back better looks like for America and I could not be prouder to have voted to pass this landmark legislation. Now, let's get this passed in the Senate and sent to President Biden's desk immediately.",Office of Congresswoman Marie Newman,,"[{'percentage': '0.006541', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.118561', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.127555', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.457073', 'age': '65+', 'gender': 'female'}, {'percentage': '0.080131', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.210139', 'age': '55-64', 'gender': 'female'}]","{'lower_bound': '2000', 'upper_bound': '2999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-20,"Gender: Female
Explanation: The ad highlights benefits like child care, paid leave, and health care, which are typically more emphasized to resonate with women.",female,female
417479836490764.0,We've seen that ignoring expert advice can end in disaster. That's why we must take action on climate change!,Potential Energy Coalition Inc,,"[{'percentage': '0.210269', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.105134', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.179299', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.159739', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.242869', 'age': '65+', 'gender': 'female'}, {'percentage': '0.102689', 'age': '35-44', 'gender': 'female'}]","{'lower_bound': '1000', 'upper_bound': '1999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-19,"Gender: Female  
Explanation: Women are generally more likely to be concerned about climate change and its impacts, making them more responsive to this ad.",female,female
1399507633797738.0,"I am so pleased to announce that the House has passed the popular Build Back Better Act. This is a ground-breaking investment in our families, our communities, and our environment that people will be able to feel in their day-to-day lives.
 

 This was a long process, so I wanted to highlight some of the major items that progressives secured:
 

 👪 Paid family and medical leave
 👶 An expanded child tax credit
 🌟 Massive investments in clean energy
 🏫 Childcare and universal pre-K
 💊 Lowering the cost of prescription drugs 
 

 These are huge accomplishments, but there is still so much more we need to do. I am not finished fighting to expand medicare, make community college free, raise the minimum wage, and do other things that will help working families. Can you chip in $10 today to ensure that we have the resources to win these critical fights?",PRAMILA FOR CONGRESS,,"[{'percentage': '0.009524', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.07619', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.638095', 'age': '65+', 'gender': 'female'}, {'percentage': '0.228571', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.047619', 'age': '35-44', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-20,"Gender: Female  
Explanation: The ad targets issues like paid family leave, childcare, and universal pre-K, resonating more with women, especially mothers.",female,female
283584500335627.0,"To demonstrate the value of nature-based solutions, The Nature Conservancy is teaming up with the City of Miami to restore and enhance the waterfront Morningside Park. Extreme high tides are eating away at the shoreline and heavy rainfall is inundating the surrounding community. With support from the Chubb Charitable Foundation, the Morningside Park Coastal Resilience Project will create a living shoreline to reduce flood risk to the park and nearby residents. 
 

 Support for nature-based solutions and the Build Back Better Act in Congress is crucial to making Florida more resilient against the increasing impacts of climate change.",Nature Conservancy,,"[{'percentage': '0.037394', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.274125', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.150784', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.286791', 'age': '65+', 'gender': 'female'}, {'percentage': '0.110676', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.140229', 'age': '55-64', 'gender': 'female'}]","{'lower_bound': '5000', 'upper_bound': '5999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-17,"Gender: Female  
Explanation: Women often show more interest in environmental conservation and community well-being, aligning closely with the project's goals and values.",female,female
623604729055427.0,"Coastal cities face some of the greatest risks from climate change, with many parts of South Florida already feeling the impacts – in the form of excessively hot days ... king tides ... sunny-day flooding ... and even changes in the migratory patterns of birds.
 

 The Brittany Bay Park Living Shoreline, Overlook and Park Renovation Project demonstrates how nature-based solutions – and support for the Build Back Better Act in Congress – can enhance gray infrastructure to create space for nature in heavily urbanized areas and further protect against climate-related hazards.",Nature Conservancy,,"[{'percentage': '0.164656', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.110007', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.160397', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.33286', 'age': '65+', 'gender': 'female'}, {'percentage': '0.211498', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.020582', 'age': '18-24', 'gender': 'female'}]","{'lower_bound': '1000', 'upper_bound': '1999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-17,"Gender: Female
Explanation: Females are often perceived as more environmentally conscious and community-oriented, making them more likely to support such initiatives.",female,female
1285756918568465.0,"The Nature Conservancy and partners are constructing the Pensacola East Bay Oyster Habitat Restoration Project to boost oyster populations. The largest-scale estuarine habitat restoration undertaken in Florida by The Nature Conservancy, this project will place 33 oyster reefs along approximately 6.5 miles of Santa Rosa County shoreline, with the goal of returning oysters to a region where they thrived historically but have since declined.
 

 Support for nature-based solutions and the Build Back Better Act in Congress is crucial to making Florida more resilient against the increasing impacts of climate change.",Nature Conservancy,,"[{'percentage': '0.275424', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.146186', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.105932', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.139831', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.288136', 'age': '65+', 'gender': 'female'}, {'percentage': '0.044492', 'age': '18-24', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-18,"Gender: Female  
Explanation: Women often show higher environmental concern and support for conservation efforts, making them likely targets for such initiatives.",female,female
1326065934522504.0,"The Nature Conservancy’s Disney Wilderness Preserve in Kissimmee comprises 11,500 acres of restored upland and wetland habitat, with more than 1,000 species of plants and animals – and is an essential part of the Florida Everglades ecosystem. 
 

 Support for nature-based solutions and the Build Back Better Act in Congress is crucial to making meaningful progress and protecting Florida’s wetlands and the species that inhabit them.",Nature Conservancy,,"[{'percentage': '0.149987', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.140913', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.375347', 'age': '65+', 'gender': 'female'}, {'percentage': '0.124023', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.195362', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.014369', 'age': '18-24', 'gender': 'female'}]","{'lower_bound': '5000', 'upper_bound': '5999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-17,"Gender: Female
Explanation: Women are often more engaged in environmental and conservation issues, making them a likely target for this ad.",female,female
375615677652997.0,"Between the COVID-19 pandemic, escalated attacks on abortion access, the devastating consequences of climate change, and Senate Republicans’ resistance to basic facts, it couldn’t be more important to send a science truth-teller to the U.S. Senate like Dr. Val Arkoosh. 
 

 As a woman physician and public health advocate, Val will lead with facts and data to solve our hardest problems in the U.S. Senate. But she needs your help to get there.
 

 Help us make history and elect Dr. Val Arkoosh. Chip in Now!",VAL ARKOOSH FOR US SENATE,,"[{'percentage': '0.006452', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.058065', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.083871', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.012903', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.625806', 'age': '65+', 'gender': 'female'}, {'percentage': '0.212903', 'age': '55-64', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-15,"Gender: Female

Explanation: The ad emphasizes women's issues like abortion access and highlights a woman physician, appealing primarily to female voters.",female,female
418563063265912.0,"Our children stand to inherit a devastating climate crisis, and the lack of a nuclear waste solution threatens a clean energy solution. Join our movement to help solve this problem. www.solvenuclearwaste.org #notimeforwaste",Deep Isolation INC,,"[{'percentage': '0.058287', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.127809', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.366573', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.231742', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.21559', 'age': '25-34', 'gender': 'female'}]","{'lower_bound': '2000', 'upper_bound': '2999'}","{'lower_bound': '0', 'upper_bound': '99'}",2021-11-13,"Gender: Female  
Explanation: Women tend to be more concerned and active about environmental issues and children's future, making them more likely targets.",female,female
3133580000000000.0,Climate Change is the Challenge of our Generation,VAN HOLLEN FOR SENATE,,"[{'percentage': '0.369565', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.105978', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.399457', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.125', 'age': '45-54', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2022-02-04,"Gender: Female  
Explanation: Women are generally more responsive to environmental issues and sustainability, driving higher engagement with climate change messages.",female,female
232292409109440.0,"More than one million moms are protecting their families from climate change, toxic chemicals, and air pollution. We need your help.",Moms Clean Air Force,,"[{'percentage': '0.154639', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.139175', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.175258', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.402062', 'age': '65+', 'gender': 'female'}, {'percentage': '0.06701', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.061856', 'age': '45-54', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2022-02-02,"Gender: Female  
Explanation: The ad specifically mentions ""moms,"" targeting women by highlighting their role in protecting families from environmental issues.",female,female
1000224760617028.0,"Hurricane Ida DEVASTATED our communities just a few months ago. 
 

 Our leaders have failed to act on climate change for far too long, and we’re paying the price. I’m running for Congress to protect our future with a Green New Deal ⬇️",Oakley for Congress,,"[{'percentage': '0.446429', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.375', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.169643', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.008929', 'age': '13-17', 'gender': 'female'}]","{'lower_bound': '0', 'upper_bound': '999'}","{'lower_bound': '0', 'upper_bound': '99'}",2022-02-02,"Gender: Female
Explanation: Women are often more active in environmental advocacy and resonate deeply with community protection and future-oriented policies.",female,female
